time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
45.318027 , 4.026778,45.155425 , 1.083143,45.177614 , 3.938808,45.360021 , 35.859535,45.285060 , 15.343456,45.443010 , 13.900001,45.511012 , 29.800001
46.333017 , 4.026778,46.175041 , 1.083143,46.193032 , 3.938808,46.375017 , 35.859535,46.300016 , 15.343456,46.459014 , 13.900001,46.530891 , 29.800001
47.348028 , 4.026778,47.192048 , 1.083143,47.208021 , 3.938808,47.415482 , 35.859535,47.316053 , 15.343456,47.478636 , 13.900001,47.548046 , 29.800001
48.363022 , 4.026778,48.218498 , 1.083143,48.246631 , 3.938808,48.431019 , 35.859535,48.332050 , 15.343456,48.499015 , 13.900001,48.565014 , 29.800001
49.378018 , 4.027745,49.236041 , 1.083143,49.262033 , 3.938808,49.446017 , 35.859535,49.347018 , 15.343456,49.525317 , 13.900001,49.582057 , 29.800001
50.401183 , 4.027745,50.265392 , 1.084110,50.285354 , 3.938808,50.479810 , 35.859535,50.363014 , 15.327365,50.542060 , 13.900001,50.599015 , 29.800001
51.417017 , 4.026778,51.282045 , 1.083143,51.303041 , 3.938808,51.495019 , 35.859535,51.378019 , 15.327365,51.559012 , 13.900001,51.616011 , 29.800001
52.432019 , 4.026778,52.299051 , 1.084110,52.318023 , 3.938808,52.518786 , 35.875626,52.393022 , 15.327365,52.575062 , 13.900001,52.634600 , 29.800001
53.477168 , 4.027745,53.317119 , 1.084110,53.333049 , 3.938808,53.534050 , 35.859535,53.414632 , 15.311274,53.592019 , 13.900001,53.651014 , 29.800001
54.493020 , 4.026778,54.334049 , 1.084110,54.350024 , 3.938808,54.549018 , 35.859535,54.434024 , 15.319320,54.608013 , 13.900001,54.668009 , 29.700001
55.510013 , 4.026778,55.351054 , 1.084110,55.367023 , 3.938808,55.567178 , 35.859535,55.449023 , 15.311274,55.628326 , 13.900001,55.718628 , 29.700001
56.536109 , 4.026778,56.368043 , 1.083143,56.407495 , 3.937841,56.583025 , 35.859535,56.485238 , 15.327365,56.645021 , 13.900001,56.735011 , 29.700001
57.552020 , 4.027745,57.385041 , 1.084110,57.423034 , 3.938808,57.598018 , 35.859535,57.501022 , 15.327365,57.662013 , 13.900001,57.778879 , 29.700001
58.578109 , 4.026778,58.402050 , 1.083143,58.438020 , 3.938808,58.613028 , 35.859535,58.519122 , 15.327365,58.695157 , 13.900001,58.803048 , 29.700001
59.594043 , 4.026778,59.432909 , 1.083143,59.483675 , 3.938808,59.628020 , 35.859535,59.535112 , 15.327365,59.712013 , 13.900001,59.819014 , 29.800001
60.609022 , 4.026778,60.448044 , 1.084110,60.499023 , 3.937841,60.643022 , 35.859535,60.551020 , 15.343456,60.728016 , 13.900001,60.835097 , 29.700001
61.625056 , 4.026778,61.464044 , 1.084110,61.538900 , 3.938808,61.661315 , 35.843444,61.568525 , 15.343456,61.754750 , 13.900001,61.851035 , 29.800001
62.641021 , 4.027745,62.501867 , 1.083143,62.554062 , 3.938808,62.677022 , 35.843444,62.584042 , 15.343456,62.771019 , 13.900001,62.867015 , 29.700001
63.656019 , 4.026778,63.538043 , 1.083143,63.569035 , 3.938808,63.692023 , 35.843444,63.599021 , 15.343456,63.795426 , 13.900001,63.890619 , 29.700001
64.681373 , 4.026778,64.568145 , 1.083143,64.585073 , 3.937841,64.725259 , 35.843444,64.614027 , 15.343456,64.812058 , 13.900001,64.909022 , 29.700001
65.699021 , 4.026778,65.585053 , 1.084110,65.601026 , 3.938808,65.743020 , 35.843444,65.629021 , 15.343456,65.829017 , 13.900001,65.925012 , 29.700001
66.714034 , 4.026778,66.602060 , 1.083143,66.618037 , 3.938808,66.790652 , 35.843444,66.644043 , 15.343456,66.845045 , 13.900001,66.952271 , 29.700001
