time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
56.846212 , 4.258789,56.862192 , 1.101511,56.878192 , 4.208520,56.896190 , 34.153884,56.919671 , 11.755154,57.098217 , 14.600000,57.117175 , 19.500000
57.869856 , 4.257822,57.905533 , 1.101511,57.922156 , 4.208520,57.944748 , 34.153884,57.961268 , 11.747108,58.115189 , 14.600000,58.133180 , 19.400000
58.887222 , 4.258789,58.921192 , 1.101511,58.937191 , 4.208520,58.960191 , 34.153884,58.977189 , 11.755154,59.131183 , 14.600000,59.149180 , 19.400000
59.904220 , 4.258789,59.938977 , 1.101511,59.987139 , 4.209487,60.026404 , 34.137793,60.048292 , 11.755154,60.152560 , 14.600000,60.173180 , 19.400000
60.926257 , 4.258789,60.955322 , 1.101511,61.002196 , 4.209487,61.042189 , 34.137793,61.071188 , 11.747108,61.169186 , 14.600000,61.190182 , 19.400000
61.943223 , 4.258789,61.971194 , 1.101511,62.017193 , 4.209487,62.057193 , 34.137793,62.086190 , 11.731017,62.203737 , 14.600000,62.224796 , 19.400000
62.967128 , 4.258789,63.003929 , 1.101511,63.048222 , 4.209487,63.078280 , 34.129748,63.101218 , 11.731017,63.220220 , 14.600000,63.247197 , 19.400000
63.986226 , 4.258789,64.027199 , 1.101511,64.069190 , 4.209487,64.094187 , 34.129748,64.116192 , 11.731017,64.237188 , 14.600000,64.263185 , 19.400000
65.003222 , 4.258789,65.042193 , 1.101511,65.084188 , 4.209487,65.109190 , 34.121702,65.131188 , 11.731017,65.253293 , 14.600000,65.284968 , 20.000000
66.032257 , 4.254922,66.075254 , 1.101511,66.099226 , 4.190152,66.126133 , 34.113657,66.169486 , 11.747108,66.270206 , 14.600000,66.302185 , 22.000000
67.049225 , 4.231721,67.091195 , 1.101511,67.115190 , 4.177585,67.141193 , 34.113657,67.189193 , 12.857390,67.286186 , 14.600000,67.318184 , 22.900000
68.066218 , 4.206587,68.106197 , 1.100544,68.130193 , 4.151484,68.156192 , 34.089520,68.234418 , 16.260646,68.320093 , 14.600000,68.337258 , 23.100000
69.083222 , 4.182419,69.122812 , 1.099577,69.148838 , 4.127316,69.179896 , 34.041247,69.261225 , 19.776538,69.336190 , 14.500000,69.353185 , 23.100000
70.100217 , 4.169852,70.139192 , 1.099577,70.164192 , 4.114749,70.195191 , 34.001020,70.277195 , 21.160368,70.353187 , 14.500000,70.370185 , 23.100000
71.117223 , 4.148584,71.154196 , 1.096677,71.185098 , 4.092515,71.213593 , 33.880337,71.299718 , 22.793609,71.370220 , 14.400001,71.401348 , 23.200001
72.151282 , 4.128283,72.170859 , 1.095711,72.208986 , 4.071247,72.229229 , 33.719426,72.315218 , 23.171748,72.387191 , 14.400001,72.418198 , 23.200001
73.168218 , 4.118616,73.187214 , 1.094744,73.224198 , 4.062547,73.244195 , 33.614835,73.330196 , 23.010838,73.403191 , 14.300000,73.450864 , 23.200001
74.191015 , 4.100248,74.216969 , 1.091844,74.256763 , 4.042246,74.283505 , 33.421742,74.346280 , 22.286741,74.430101 , 14.200000,74.470290 , 22.800001
75.212487 , 4.089615,75.232223 , 1.089910,75.272201 , 4.031612,75.299194 , 33.172331,75.362190 , 21.176459,75.446187 , 14.200000,75.486183 , 22.200001
76.229215 , 4.084781,76.247194 , 1.088944,76.287192 , 4.025812,76.314191 , 33.067739,76.377191 , 20.436271,76.489582 , 14.100000,76.508667 , 22.100000
77.251599 , 4.078981,77.289552 , 1.088944,77.314885 , 4.021945,77.333268 , 32.826373,77.406476 , 18.497301,77.508208 , 14.100000,77.525186 , 22.000000
78.269227 , 4.076081,78.305196 , 1.087010,78.330196 , 4.019045,78.349192 , 32.617190,78.422191 , 16.469829,78.525186 , 14.100000,78.542184 , 21.600000
79.286223 , 4.078014,79.320208 , 1.087010,79.345198 , 4.021945,79.364193 , 32.480416,79.438869 , 14.820497,79.542293 , 14.000000,79.564752 , 21.000000
80.311539 , 4.081881,80.346301 , 1.086043,80.362227 , 4.026778,80.379194 , 32.424097,80.464835 , 13.911354,80.559224 , 14.000000,80.597193 , 20.700001
81.328217 , 4.089615,81.362210 , 1.086043,81.378193 , 4.032579,81.394195 , 32.367779,81.480193 , 12.213749,81.575188 , 14.000000,81.613184 , 20.700001
82.345218 , 4.095415,82.377197 , 1.087010,82.393192 , 4.040312,82.409191 , 32.391915,82.510089 , 10.974738,82.594290 , 14.000000,82.629203 , 20.700001
83.362233 , 4.098315,83.395642 , 1.087010,83.416286 , 4.046113,83.438880 , 32.424097,83.525226 , 10.427643,83.610194 , 14.000000,83.645189 , 20.700001
84.379227 , 4.106049,84.411197 , 1.087010,84.432196 , 4.049979,84.454195 , 32.544780,84.540196 , 9.735728,84.627188 , 14.000000,84.661183 , 20.700001
85.396227 , 4.112816,85.426202 , 1.087010,85.455767 , 4.057713,85.483252 , 32.737873,85.559274 , 9.510454,85.652500 , 14.100000,85.692707 , 20.300001
86.437650 , 4.117649,86.455298 , 1.087977,86.482886 , 4.069314,86.501308 , 32.826373,86.575205 , 9.478272,86.669204 , 14.100000,86.709187 , 19.800001
87.455220 , 4.129250,87.471211 , 1.087977,87.503201 , 4.076081,87.519196 , 33.059694,87.590211 , 9.301270,87.685218 , 14.100000,87.734906 , 19.700001
88.481260 , 4.141817,88.505652 , 1.087977,88.523669 , 4.088648,88.546505 , 33.293014,88.608293 , 8.979449,88.702320 , 14.100000,88.752319 , 19.700001
