time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
0.513790 , 4.345793,0.540383 , 1.113111,0.574747 , 4.310025,0.590671 , 34.419387,0.625653 , 9.792047,0.713641 , 15.100000,0.818635 , 14.600000
1.530675 , 4.345793,1.555646 , 1.113111,1.590643 , 4.309058,1.606643 , 34.499842,1.640639 , 9.775956,1.729636 , 15.100000,1.837824 , 14.600000
2.562873 , 4.346760,2.591949 , 1.112145,2.612718 , 4.310025,2.628654 , 34.507887,2.655643 , 9.759865,2.754281 , 15.000000,2.854663 , 14.600000
3.581670 , 4.346760,3.609664 , 1.112145,3.628646 , 4.309058,3.644640 , 34.491796,3.670640 , 9.743774,3.770635 , 15.000000,3.870645 , 14.600000
4.598655 , 4.346760,4.625645 , 1.111178,4.643639 , 4.310025,4.659639 , 34.411341,4.685639 , 9.727683,4.793815 , 15.000000,4.886685 , 14.600000
5.621730 , 4.346760,5.641654 , 1.111178,5.658644 , 4.311958,5.679142 , 34.338931,5.702744 , 9.727683,5.819724 , 15.000000,5.902654 , 14.600000
6.638675 , 4.347726,6.656644 , 1.110211,6.673640 , 4.311958,6.694640 , 34.202158,6.718639 , 9.727683,6.836639 , 15.000000,6.918634 , 14.600000
7.655674 , 4.349660,7.671646 , 1.110211,7.688643 , 4.312925,7.709644 , 34.041247,7.733642 , 9.727683,7.861155 , 14.900001,8.000747 , 14.600000
8.676366 , 4.350626,8.707091 , 1.109244,8.748706 , 4.313891,8.768849 , 33.848155,8.824391 , 9.727683,8.877671 , 14.900001,9.017636 , 14.600000
9.693675 , 4.350626,9.722646 , 1.109244,9.764646 , 4.314858,9.784643 , 33.759654,9.839643 , 9.743774,9.893637 , 14.900001,10.049716 , 14.600000
10.710656 , 4.351593,10.737649 , 1.109244,10.785983 , 4.315825,10.818176 , 33.574607,10.870572 , 9.743774,10.910655 , 14.900001,11.074725 , 14.600000
11.748599 , 4.352560,11.772059 , 1.108278,11.823210 , 4.316792,11.845742 , 33.429788,11.885665 , 9.759865,11.926642 , 14.900001,12.091643 , 14.600000
12.765667 , 4.353527,12.787647 , 1.108278,12.838646 , 4.317758,12.861642 , 33.349332,12.900653 , 9.775956,12.943638 , 14.900001,13.119724 , 14.500000
13.783678 , 4.354493,13.820476 , 1.108278,13.872415 , 4.318725,13.888719 , 33.196467,13.915667 , 9.775956,13.961774 , 14.900001,14.136671 , 14.500000
14.823308 , 4.355460,14.852692 , 1.108278,14.887649 , 4.318725,14.904646 , 33.099921,14.930641 , 9.792047,14.978646 , 14.900001,15.153639 , 14.500000
15.840658 , 4.356427,15.868658 , 1.108278,15.902643 , 4.319692,15.919641 , 33.003375,15.945641 , 9.792047,15.994641 , 14.900001,16.170670 , 14.500000
16.869463 , 4.356427,16.885718 , 1.108278,16.917656 , 4.320658,16.947296 , 32.963147,16.966760 , 9.792047,17.046996 , 14.800000,17.186672 , 14.500000
17.886669 , 4.357393,17.902648 , 1.107311,17.932644 , 4.321625,17.962646 , 32.898783,17.982644 , 9.792047,18.063640 , 14.800000,18.202636 , 14.500000
18.903681 , 4.359327,18.919648 , 1.108278,18.947646 , 4.322592,18.977644 , 32.850510,18.997645 , 9.792047,19.092437 , 14.800000,19.236518 , 14.500000
19.920680 , 4.359327,19.944165 , 1.108278,19.968778 , 4.322592,20.010626 , 32.842465,20.028384 , 9.792047,20.108685 , 14.800000,20.255655 , 14.500000
20.937668 , 4.359327,20.959646 , 1.108278,20.984642 , 4.324525,21.025643 , 32.802237,21.043642 , 9.792047,21.125643 , 14.800000,21.271641 , 14.500000
21.954661 , 4.360294,21.974661 , 1.107311,21.999649 , 4.325492,22.045104 , 32.786146,22.080392 , 9.775956,22.142693 , 14.800000,22.310691 , 14.500000
22.984868 , 4.360294,23.004640 , 1.107311,23.042291 , 4.325492,23.066857 , 32.786146,23.095685 , 9.775956,23.158645 , 14.800000,23.328638 , 14.400001
24.001669 , 4.362227,24.019660 , 1.107311,24.057650 , 4.326459,24.082648 , 32.770055,24.111644 , 9.759865,24.175640 , 14.800000,24.349962 , 14.400001
25.018677 , 4.362227,25.035715 , 1.107311,25.080139 , 4.326459,25.117409 , 32.762009,25.141749 , 9.743774,25.196364 , 14.800000,25.366676 , 14.400001
26.043560 , 4.362227,26.075563 , 1.107311,26.097729 , 4.326459,26.133671 , 32.762009,26.157647 , 9.727683,26.213640 , 14.800000,26.382643 , 14.400001
27.060678 , 4.362227,27.090651 , 1.107311,27.113646 , 4.326459,27.148649 , 32.762009,27.172647 , 9.727683,27.229643 , 14.800000,27.398693 , 14.400001
28.079193 , 4.362227,28.123969 , 1.107311,28.139723 , 4.327425,28.163653 , 32.745918,28.187634 , 9.695501,28.257927 , 14.800000,28.415676 , 14.400001
29.095640 , 4.362227,29.139656 , 1.107311,29.155646 , 4.327425,29.178645 , 32.745918,29.202646 , 9.679410,29.274648 , 14.800000,29.432640 , 14.500000
30.112670 , 4.362227,30.154661 , 1.107311,30.170650 , 4.326459,30.193648 , 32.729827,30.217646 , 9.679410,30.291919 , 14.800000,30.479112 , 14.500000
31.141730 , 4.360294,31.169671 , 1.107311,31.185650 , 4.325492,31.230815 , 32.729827,31.249956 , 9.695501,31.322084 , 14.800000,31.495676 , 14.600000
32.158678 , 4.359327,32.184652 , 1.107311,32.200648 , 4.324525,32.246649 , 32.705691,32.265648 , 9.743774,32.343641 , 14.800000,32.512639 , 14.600000
33.175671 , 4.359327,33.199651 , 1.107311,33.215645 , 4.324525,33.261657 , 32.705691,33.280650 , 9.775956,33.360725 , 14.800000,33.549813 , 14.500000
34.192672 , 4.358360,34.231917 , 1.107311,34.249251 , 4.322592,34.306938 , 32.689600,34.347837 , 9.808138,34.376684 , 14.800000,34.566652 , 14.500000
35.209672 , 4.357393,35.247652 , 1.107311,35.267652 , 4.321625,35.322649 , 32.657418,35.363647 , 9.808138,35.393645 , 14.800000,35.594140 , 14.500000
36.225670 , 4.356427,36.262664 , 1.107311,36.282655 , 4.320658,36.347210 , 32.641327,36.386932 , 9.792047,36.409676 , 14.800000,36.610634 , 14.500000
37.260391 , 4.356427,37.288386 , 1.107311,37.337235 , 4.320658,37.367696 , 32.641327,37.402654 , 9.775956,37.426647 , 14.800000,37.626643 , 14.500000
38.285681 , 4.355460,38.303654 , 1.107311,38.352651 , 4.319692,38.382648 , 32.601099,38.417650 , 9.735728,38.442644 , 14.800000,38.643728 , 14.500000
39.305092 , 4.354493,39.328507 , 1.107311,39.376389 , 4.318725,39.398741 , 32.593053,39.433662 , 9.703546,39.461885 , 14.800000,39.660661 , 14.500000
40.348086 , 4.354493,40.364724 , 1.107311,40.391687 , 4.318725,40.414653 , 32.576962,40.448648 , 9.679410,40.478649 , 14.800000,40.676640 , 14.500000
41.365681 , 4.354493,41.381648 , 1.107311,41.407650 , 4.318725,41.429653 , 32.560871,41.463651 , 9.639182,41.494645 , 14.800000,41.692679 , 14.500000
42.400736 , 4.353527,42.416683 , 1.106344,42.432661 , 4.317758,42.448654 , 32.544780,42.490237 , 9.598954,42.529849 , 14.800000,42.708678 , 14.500000
43.417682 , 4.353527,43.433655 , 1.107311,43.449648 , 4.317758,43.465648 , 32.528689,43.505648 , 9.582863,43.546647 , 14.800000,43.724646 , 14.600000
44.434682 , 4.352560,44.450653 , 1.107311,44.466652 , 4.316792,44.482654 , 32.520644,44.520650 , 9.574818,44.566633 , 14.800000,44.762593 , 15.000000
45.451682 , 4.346760,45.467889 , 1.107311,45.495263 , 4.311958,45.514757 , 32.496507,45.539301 , 9.631136,45.594198 , 14.800000,45.778663 , 15.100000
46.468682 , 4.342893,46.484655 , 1.106344,46.510649 , 4.306158,46.536653 , 32.480416,46.556651 , 9.759865,46.610647 , 14.800000,46.794644 , 15.200000
47.485674 , 4.339993,47.501653 , 1.106344,47.525654 , 4.304224,47.551653 , 32.480416,47.585525 , 10.097777,47.640437 , 14.800000,47.821249 , 15.100000
48.514647 , 4.335159,48.537913 , 1.106344,48.570342 , 4.300358,48.588760 , 32.464325,48.608757 , 10.355233,48.658679 , 14.800000,48.837644 , 15.100000
