time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
22.048721 , 4.309058,22.005750 , 1.194315,22.122747 , 4.175652,22.175494 , 30.525354,22.150432 , 9.333452,22.199741 , 17.900000,22.229747 , 14.300000
23.063728 , 4.309058,23.022727 , 1.195282,23.137716 , 4.175652,23.193713 , 30.501218,23.167713 , 9.317361,23.216709 , 17.900000,23.245711 , 14.300000
24.078719 , 4.308091,24.039746 , 1.195282,24.158051 , 4.175652,24.217765 , 30.509263,24.190100 , 9.317361,24.248801 , 17.900000,24.265729 , 14.300000
25.111233 , 4.308091,25.057993 , 1.196248,25.183278 , 4.173718,25.233739 , 30.541446,25.211853 , 9.301270,25.265712 , 17.900000,25.282710 , 14.300000
26.126718 , 4.307124,26.093737 , 1.196248,26.198717 , 4.173718,26.248712 , 30.597764,26.227714 , 9.285179,26.281710 , 18.000000,26.298708 , 14.300000
27.141719 , 4.307124,27.110743 , 1.196248,27.230669 , 4.173718,27.263728 , 30.629946,27.246788 , 9.285179,27.298723 , 18.000000,27.326077 , 14.300000
28.164326 , 4.307124,28.143151 , 1.197215,28.246747 , 4.173718,28.278714 , 30.734538,28.262722 , 9.285179,28.314714 , 18.000000,28.342708 , 14.200000
29.179731 , 4.307124,29.160738 , 1.197215,29.261721 , 4.172752,29.293717 , 30.806948,29.277716 , 9.269088,29.331712 , 18.000000,29.358708 , 14.200000
30.213636 , 4.307124,30.181894 , 1.197215,30.277745 , 4.172752,30.311133 , 30.839130,30.293720 , 9.269088,30.385480 , 18.000000,30.425400 , 14.200000
31.236742 , 4.307124,31.220798 , 1.197215,31.293730 , 4.172752,31.326716 , 30.911539,31.309718 , 9.261042,31.401709 , 18.000000,31.441708 , 14.200000
32.253721 , 4.307124,32.237731 , 1.197215,32.308719 , 4.173718,32.341715 , 30.927631,32.324716 , 9.244951,32.420915 , 18.000000,32.459456 , 14.200000
33.270729 , 4.307124,33.254787 , 1.197215,33.337016 , 4.172752,33.385488 , 30.943722,33.357023 , 9.236906,33.441680 , 18.000000,33.475709 , 14.200000
34.287720 , 4.307124,34.271746 , 1.197215,34.352719 , 4.173718,34.400714 , 30.927631,34.377715 , 9.236906,34.458713 , 18.000000,34.491712 , 14.200000
35.304719 , 4.308091,35.288748 , 1.196248,35.367719 , 4.173718,35.422532 , 30.911539,35.392720 , 9.236906,35.494593 , 18.000000,35.511776 , 14.200000
36.329417 , 4.308091,36.304738 , 1.196248,36.390033 , 4.175652,36.452745 , 30.871312,36.424225 , 9.220815,36.510740 , 17.900000,36.527712 , 14.200000
37.344720 , 4.308091,37.321746 , 1.196248,37.405723 , 4.175652,37.467716 , 30.855221,37.439717 , 9.220815,37.527710 , 17.900000,37.544708 , 14.200000
38.359720 , 4.308091,38.338733 , 1.196248,38.439822 , 4.172752,38.496260 , 30.798902,38.457138 , 9.220815,38.543742 , 17.900000,38.560713 , 14.800000
39.429204 , 4.304224,39.376231 , 1.196248,39.469961 , 4.164051,39.511739 , 30.750629,39.485790 , 9.373680,39.560716 , 17.900000,39.577713 , 15.600000
40.444722 , 4.300358,40.393748 , 1.195282,40.485717 , 4.150517,40.526718 , 30.718447,40.501715 , 9.647227,40.575714 , 17.900000,40.593709 , 16.100000
41.462665 , 4.288757,41.410745 , 1.195282,41.505843 , 4.143750,41.541724 , 30.662128,41.521748 , 10.685100,41.610209 , 17.900000,41.635256 , 16.300001
42.477783 , 4.278123,42.446799 , 1.194315,42.521724 , 4.132150,42.556717 , 30.605810,42.537721 , 11.658608,42.627711 , 17.900000,42.651709 , 16.300001
43.493723 , 4.268456,43.468748 , 1.192382,43.536721 , 4.121516,43.571719 , 30.509263,43.552720 , 12.141339,43.643715 , 17.900000,43.669454 , 16.300001
44.515817 , 4.263622,44.493005 , 1.191415,44.551730 , 4.116682,44.610362 , 30.460990,44.567722 , 12.648207,44.682840 , 17.800001,44.709156 , 16.300001
45.531723 , 4.253955,45.511748 , 1.190448,45.566717 , 4.106049,45.625718 , 30.308125,45.582716 , 12.809117,45.698715 , 17.800001,45.725712 , 16.300001
46.546722 , 4.244288,46.528749 , 1.189482,46.581721 , 4.097348,46.640721 , 30.171352,46.597719 , 12.752799,46.717774 , 17.700001,46.745166 , 16.300001
47.561722 , 4.241388,47.545742 , 1.188515,47.614404 , 4.089615,47.655983 , 30.074805,47.635423 , 12.527524,47.738803 , 17.700001,47.761731 , 16.300001
48.578722 , 4.231721,48.562754 , 1.188515,48.629722 , 4.083814,48.672716 , 29.905849,48.656718 , 12.133293,48.754712 , 17.700001,48.778712 , 16.300001
49.595721 , 4.224954,49.579743 , 1.186581,49.644718 , 4.077047,49.700988 , 29.761030,49.671717 , 11.795382,49.773799 , 17.600000,49.795742 , 16.300001
50.646553 , 4.221087,50.622756 , 1.185615,50.664992 , 4.069314,50.729027 , 29.680575,50.699364 , 11.586198,50.789736 , 17.600000,50.812715 , 16.300001
51.661717 , 4.215287,51.639742 , 1.184648,51.681717 , 4.065447,51.744715 , 29.535755,51.714718 , 11.272423,51.806713 , 17.600000,51.829710 , 16.300001
52.676722 , 4.208520,52.656751 , 1.183681,52.704343 , 4.058680,52.771835 , 29.407027,52.733078 , 10.958647,52.822727 , 17.500000,52.847785 , 16.300001
53.694806 , 4.202720,53.678050 , 1.182715,53.741808 , 4.052879,53.787731 , 29.310481,53.757747 , 10.837965,53.839716 , 17.500000,53.864710 , 16.300001
54.712724 , 4.199820,54.696746 , 1.182715,54.757718 , 4.049979,54.802720 , 29.270253,54.773718 , 10.612690,54.855713 , 17.500000,54.880709 , 16.300001
55.751881 , 4.194019,55.730364 , 1.181748,55.784804 , 4.043212,55.817733 , 29.213935,55.800750 , 10.435689,55.873922 , 17.500000,55.912541 , 16.300001
56.770727 , 4.189186,56.747756 , 1.179814,56.800722 , 4.039346,56.832720 , 29.157616,56.816720 , 10.387415,56.890713 , 17.400000,56.928715 , 16.300001
57.785736 , 4.187252,57.764744 , 1.178848,57.815727 , 4.034512,57.847720 , 29.141525,57.831722 , 10.266733,57.906717 , 17.400000,57.946687 , 16.200001
58.801732 , 4.183385,58.780798 , 1.178848,58.830723 , 4.034512,58.878264 , 29.133479,58.849246 , 10.194323,58.950069 , 17.400000,58.970116 , 15.800000
59.816736 , 4.182419,59.797744 , 1.177881,59.845723 , 4.033545,59.893721 , 29.125434,59.864723 , 9.993185,59.965714 , 17.400000,59.986715 , 15.800000
60.832728 , 4.181452,60.814750 , 1.176914,60.860722 , 4.032579,60.908726 , 29.133479,60.879720 , 9.816183,60.982806 , 17.300001,61.011349 , 15.700000
61.867977 , 4.181452,61.831748 , 1.176914,61.901332 , 4.032579,61.959197 , 29.165661,61.925071 , 9.534590,61.999801 , 17.300001,62.027729 , 15.700000
62.883738 , 4.180485,62.848738 , 1.176914,62.916723 , 4.031612,62.974721 , 29.205889,62.940724 , 9.317361,63.016715 , 17.300001,63.044721 , 15.700000
63.898724 , 4.179519,63.865744 , 1.176914,63.931721 , 4.031612,63.996581 , 29.262208,63.967392 , 9.244951,64.033816 , 17.300001,64.061728 , 15.700000
64.943390 , 4.179519,64.920096 , 1.176914,64.974517 , 4.030645,65.013794 , 29.302435,64.997324 , 9.204724,65.050725 , 17.300001,65.077714 , 15.700000
65.958723 , 4.179519,65.937747 , 1.175948,65.991725 , 4.030645,66.029718 , 29.382891,66.012724 , 9.228860,66.067719 , 17.300001,66.093714 , 15.700000
66.996097 , 4.179519,66.960763 , 1.175948,67.017008 , 4.030645,67.059748 , 29.503573,67.043813 , 9.269088,67.083717 , 17.300001,67.116985 , 15.700000
68.014752 , 4.178552,67.995798 , 1.175948,68.032737 , 4.029678,68.075725 , 29.551846,68.059722 , 9.365634,68.100718 , 17.300001,68.132715 , 15.700000
69.029726 , 4.178552,69.012745 , 1.175948,69.047725 , 4.030645,69.090723 , 29.648393,69.074725 , 9.438044,69.117718 , 17.300001,69.148716 , 15.500000
