time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
46.319021 , 4.438597,46.265789 , 0.952637,46.403746 , 4.395095,46.380160 , 38.603058,46.457715 , 11.980429,46.640709 , 6.900000,46.657703 , 15.200000
47.334713 , 4.455031,47.282734 , 0.952637,47.419712 , 4.413463,47.395710 , 38.659376,47.472711 , 11.771245,47.681267 , 6.900000,47.710747 , 15.200000
48.349727 , 4.459865,48.299726 , 0.953604,48.437788 , 4.418296,48.421115 , 38.788105,48.502350 , 11.497697,48.697281 , 6.900000,48.727707 , 15.100000
49.375550 , 4.463732,49.317717 , 0.953604,49.453717 , 4.425063,49.436744 , 38.876605,49.517713 , 11.545970,49.713707 , 6.900000,49.744705 , 15.100000
50.390715 , 4.465665,50.333744 , 0.953604,50.468717 , 4.426030,50.451716 , 38.957060,50.532715 , 11.722972,50.740484 , 6.900000,50.761769 , 15.100000
51.417856 , 4.465665,51.349744 , 0.953604,51.510424 , 4.426030,51.484878 , 38.989243,51.573034 , 11.883882,51.759743 , 6.900000,51.778710 , 15.100000
52.461745 , 4.465665,52.372125 , 0.953604,52.525715 , 4.426030,52.500720 , 39.013379,52.588714 , 12.205703,52.776709 , 6.900000,52.795705 , 15.100000
53.476720 , 4.464698,53.393745 , 0.953604,53.540715 , 4.425063,53.515718 , 39.013379,53.603715 , 12.527524,53.793735 , 6.900000,53.825549 , 15.100000
54.507786 , 4.464698,54.411339 , 0.953604,54.565649 , 4.425063,54.531746 , 39.005334,54.621265 , 12.664298,54.810728 , 6.900000,54.842713 , 15.100000
55.523722 , 4.463732,55.428738 , 0.953604,55.580716 , 4.423130,55.546717 , 38.973152,55.640714 , 12.953937,55.826710 , 6.900000,55.859706 , 15.000000
56.538720 , 4.462765,56.445745 , 0.953604,56.595715 , 4.423130,56.561715 , 38.932924,56.666300 , 13.211393,56.846300 , 6.900000,56.887198 , 15.000000
57.569264 , 4.461798,57.476959 , 0.953604,57.617778 , 4.422163,57.597420 , 38.900742,57.681746 , 13.307940,57.862718 , 6.900000,57.903707 , 15.000000
58.584717 , 4.461798,58.493741 , 0.953604,58.632712 , 4.421196,58.613713 , 38.860514,58.696714 , 13.501032,58.879717 , 6.900000,58.922476 , 15.000000
59.599718 , 4.461798,59.509737 , 0.953604,59.668630 , 4.421196,59.628715 , 38.788105,59.735980 , 13.653897,59.905796 , 6.900000,59.946710 , 15.000000
60.618388 , 4.459865,60.529800 , 0.953604,60.683738 , 4.421196,60.646499 , 38.755922,60.751738 , 13.766534,60.922719 , 6.900000,60.962709 , 15.000000
61.636716 , 4.459865,61.545737 , 0.953604,61.698712 , 4.421196,61.661712 , 38.739831,61.766715 , 13.806762,61.953881 , 6.900000,62.021189 , 15.000000
62.671722 , 4.459865,62.562737 , 0.953604,62.742706 , 4.420230,62.689131 , 38.691558,62.787807 , 13.895263,62.970744 , 6.900000,63.037710 , 15.000000
63.687740 , 4.458898,63.586683 , 0.953604,63.757714 , 4.420230,63.706717 , 38.643285,63.803716 , 13.959627,63.987712 , 6.900000,64.053708 , 14.900001
64.703717 , 4.458898,64.603745 , 0.953604,64.772714 , 4.420230,64.721715 , 38.619149,64.818715 , 13.983763,65.020546 , 6.900000,65.071092 , 14.900001
65.723458 , 4.458898,65.620730 , 0.953604,65.791797 , 4.420230,65.742303 , 38.578921,65.839204 , 14.040082,66.037745 , 6.900000,66.087715 , 14.900001
66.739730 , 4.458898,66.647923 , 0.953604,66.807720 , 4.419263,66.757729 , 38.546739,66.854715 , 14.072264,67.053710 , 6.900000,67.104708 , 14.900001
67.754719 , 4.458898,67.663738 , 0.953604,67.822715 , 4.420230,67.772716 , 38.522602,67.869715 , 14.072264,68.071810 , 6.900000,68.133140 , 14.900001
68.789806 , 4.458898,68.692866 , 0.953604,68.861084 , 4.420230,68.805737 , 38.506511,68.904308 , 14.096401,69.087727 , 6.900000,69.153708 , 14.900001
69.805730 , 4.458898,69.709741 , 0.953604,69.876715 , 4.420230,69.821718 , 38.474329,69.919714 , 14.112492,70.104715 , 6.900000,70.181212 , 14.900001
70.820719 , 4.458898,70.725740 , 0.953604,70.891714 , 4.420230,70.836717 , 38.450193,70.953194 , 14.136628,71.126271 , 6.900000,71.197731 , 14.900001
71.841255 , 4.459865,71.756997 , 0.953604,71.919804 , 4.421196,71.865679 , 38.450193,71.980741 , 14.136628,72.142729 , 6.900000,72.213724 , 14.900001
72.859743 , 4.459865,72.778747 , 0.953604,72.935728 , 4.421196,72.882739 , 38.434102,72.995739 , 14.152719,73.163315 , 6.900000,73.245267 , 14.900001
73.874721 , 4.461798,73.795749 , 0.952637,73.965406 , 4.421196,73.897718 , 38.409965,74.029327 , 14.152719,74.179759 , 6.900000,NA,NA
