time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
15.524671 , 4.472432,15.508702 , 0.949737,15.564665 , 4.436664,15.548668 , 37.838733,15.622670 , 14.627405,15.673666 , 6.600000,15.743658 , 14.300000
16.541669 , 4.474365,16.525702 , 0.949737,16.579667 , 4.436664,16.563668 , 37.830688,16.637665 , 14.619359,16.709391 , 6.600000,16.760703 , 14.300000
17.558671 , 4.475332,17.542690 , 0.949737,17.630460 , 4.437630,17.580823 , 37.814597,17.665741 , 14.611314,17.728748 , 6.600000,17.777674 , 14.300000
18.575670 , 4.475332,18.559704 , 0.949737,18.647669 , 4.438597,18.596666 , 37.790460,18.681665 , 14.579132,18.745663 , 6.600000,18.794657 , 14.300000
19.592670 , 4.476299,19.576703 , 0.949737,19.669569 , 4.438597,19.611668 , 37.790460,19.705328 , 14.579132,19.761732 , 6.600000,19.811673 , 14.300000
20.643116 , 4.477266,20.613516 , 0.949737,20.699975 , 4.439564,20.665065 , 37.790460,20.741750 , 14.563041,20.778670 , 6.600000,20.828671 , 14.300000
21.658672 , 4.477266,21.630692 , 0.949737,21.716666 , 4.439564,21.685668 , 37.774369,21.757667 , 14.538904,21.794663 , 6.600000,21.845660 , 14.200000
22.686496 , 4.477266,22.647691 , 0.950704,22.745003 , 4.440531,22.715490 , 37.758278,22.773700 , 14.538904,22.811679 , 6.600000,22.893102 , 14.200000
23.712995 , 4.477266,23.679018 , 0.950704,23.760682 , 4.440531,23.730704 , 37.758278,23.788670 , 14.522813,23.827665 , 6.600000,23.908660 , 14.200000
24.728671 , 4.478232,24.695690 , 0.950704,24.775669 , 4.440531,24.745668 , 37.742187,24.803668 , 14.522813,24.844665 , 6.600000,24.939210 , 14.200000
25.770741 , 4.478232,25.754515 , 0.950704,25.802670 , 4.441497,25.786692 , 37.734141,25.818671 , 14.514768,25.870284 , 6.600000,25.972314 , 14.200000
26.787675 , 4.478232,26.771700 , 0.949737,26.819668 , 4.441497,26.803667 , 37.726096,26.835669 , 14.514768,26.887671 , 6.600000,26.988662 , 14.200000
27.804672 , 4.478232,27.788706 , 0.950704,27.836669 , 4.441497,27.820671 , 37.718050,27.852669 , 14.498677,27.904663 , 6.600000,28.011750 , 14.200000
28.821674 , 4.479199,28.805693 , 0.949737,28.857129 , 4.441497,28.837672 , 37.718050,28.904084 , 14.498677,28.936824 , 6.600000,29.028698 , 14.200000
29.838672 , 4.479199,29.822703 , 0.949737,29.872667 , 4.442464,29.854670 , 37.701959,29.919671 , 14.482586,29.953661 , 6.600000,30.045660 , 14.200000
30.855673 , 4.479199,30.839691 , 0.949737,30.887666 , 4.442464,30.871671 , 37.701959,30.949250 , 14.482586,30.982371 , 6.600000,31.062694 , 14.400001
31.891708 , 4.459865,31.873512 , 0.949737,31.923732 , 4.420230,31.907789 , 37.701959,31.974082 , 14.595223,31.999704 , 6.600000,32.079669 , 16.000000
32.907691 , 4.442464,32.890694 , 0.949737,32.939670 , 4.381561,32.923673 , 37.685868,32.989668 , 15.150364,33.015666 , 6.600000,33.096668 , 16.900000
33.925851 , 4.404762,33.907724 , 0.949737,33.973573 , 4.362227,33.951062 , 37.677823,34.011301 , 17.153699,34.032708 , 6.600000,34.128174 , 17.200001
34.965097 , 4.370927,34.940376 , 0.948770,35.006694 , 4.326459,34.990761 , 37.645641,35.026682 , 20.066177,35.048667 , 6.500000,35.144755 , 17.300001
35.980739 , 4.353527,35.956763 , 0.948770,36.022843 , 4.293591,36.006883 , 37.621504,36.042809 , 21.232778,36.065760 , 6.500000,36.160649 , 17.300001
37.000404 , 4.324525,36.976596 , 0.947804,37.052729 , 4.280057,37.026290 , 37.557140,37.068683 , 22.697063,37.085641 , 6.400000,37.176717 , 17.300001
38.015851 , 4.306158,37.992731 , 0.947804,38.067649 , 4.257822,38.041650 , 37.500821,38.083722 , 23.211976,38.102645 , 6.400000,38.192736 , 17.300001
39.031710 , 4.298424,39.008657 , 0.947804,39.082647 , 4.251055,39.057653 , 37.468639,39.098645 , 23.211976,39.118702 , 6.400000,39.208717 , 17.400000
40.046696 , 4.297457,40.029749 , 0.947804,40.097700 , 4.248155,40.072652 , 37.428412,40.117090 , 22.793609,40.136795 , 6.400000,40.232591 , 17.400000
41.062693 , 4.296491,41.046685 , 0.947804,41.112682 , 4.247188,41.087671 , 37.420366,41.132676 , 22.198240,41.152675 , 6.400000,41.249680 , 17.400000
42.079675 , 4.297457,42.063695 , 0.947804,42.127671 , 4.247188,42.102671 , 37.452548,42.147672 , 21.409779,42.169663 , 6.400000,42.266745 , 17.400000
43.096682 , 4.297457,43.080696 , 0.947804,43.143825 , 4.248155,43.125095 , 37.460594,43.170590 , 20.959230,43.203565 , 6.400000,43.282685 , 17.400000
44.112687 , 4.300358,44.096729 , 0.947804,44.159674 , 4.250089,44.140685 , 37.549094,44.185741 , 20.243179,44.220696 , 6.400000,44.298753 , 17.300001
45.129674 , 4.304224,45.113696 , 0.947804,45.174756 , 4.254922,45.155674 , 37.637595,45.213609 , 19.543218,45.253102 , 6.400000,45.314687 , 17.100000
46.164796 , 4.308091,46.144830 , 0.947804,46.213310 , 4.266523,46.182485 , 37.677823,46.250274 , 19.205306,46.275702 , 6.400000,46.330672 , 16.800001
47.182694 , 4.319692,47.162697 , 0.947804,47.228672 , 4.272323,47.198674 , 37.758278,47.265677 , 18.272026,47.292668 , 6.400000,47.346669 , 16.600000
48.200810 , 4.332259,48.179704 , 0.947804,48.274273 , 4.284890,48.244544 , 37.830688,48.290739 , 17.314609,48.308677 , 6.400000,48.364809 , 16.500000
49.233103 , 4.345793,49.208084 , 0.947804,49.289717 , 4.300358,49.259757 , 37.927234,49.306686 , 16.373283,49.325683 , 6.400000,49.380678 , 16.300001
50.248681 , 4.354493,50.225698 , 0.947804,50.305710 , 4.308091,50.275707 , 37.967461,50.321707 , 15.866415,50.341701 , 6.400000,50.396650 , 16.000000
51.280140 , 4.374794,51.249621 , 0.947804,51.320687 , 4.329359,51.296738 , 38.039871,51.336674 , 15.150364,51.358671 , 6.500000,51.417111 , 15.600000
52.295706 , 4.396062,52.265704 , 0.948770,52.335746 , 4.352560,52.311822 , 38.136417,52.351698 , 14.257311,52.375680 , 6.500000,52.434686 , 15.400001
53.310687 , 4.407662,53.282703 , 0.948770,53.351685 , 4.376728,53.327694 , 38.168599,53.367686 , 13.895263,53.391685 , 6.500000,53.460641 , 15.200000
54.326697 , 4.429897,54.299729 , 0.948770,54.366695 , 4.387361,54.342688 , 38.265146,54.387869 , 13.138984,54.425097 , 6.500000,54.502015 , 15.100000
55.342696 , 4.450198,55.316699 , 0.949737,55.382685 , 4.407662,55.358696 , 38.345601,55.403673 , 12.632116,55.449667 , 6.600000,55.518683 , 15.100000
56.358688 , 4.464698,56.333700 , 0.949737,56.398687 , 4.423130,56.374688 , 38.393874,56.419697 , 12.463160,56.475808 , 6.600000,56.545754 , 15.000000
57.373710 , 4.469532,57.350689 , 0.949737,57.420340 , 4.429897,57.392000 , 38.474329,57.437134 , 12.342477,57.500865 , 6.600000,57.562700 , 15.000000
58.398699 , 4.472432,58.367696 , 0.949737,58.437676 , 4.433764,58.414679 , 38.522602,58.453677 , 12.390750,58.516670 , 6.600000,58.579665 , 15.000000
59.414678 , 4.474365,59.384690 , 0.949737,59.452714 , 4.434730,59.430676 , 38.586967,59.477886 , 12.511433,59.540735 , 6.600000,59.596677 , 15.000000
60.439753 , 4.474365,60.405271 , 0.949737,60.512904 , 4.433764,60.474973 , 38.595012,60.528747 , 12.720617,60.556679 , 6.600000,60.612669 , 14.900001
61.455681 , 4.472432,61.422708 , 0.949737,61.528675 , 4.432797,61.490673 , 38.595012,61.544675 , 13.018301,61.573673 , 6.600000,61.628669 , 14.900001
62.482467 , 4.470499,62.439698 , 0.949737,62.555757 , 4.431830,62.513066 , 38.578921,62.571705 , 13.315985,62.589674 , 6.600000,62.662267 , 14.900001
63.503748 , 4.470499,63.471780 , 0.949737,63.571688 , 4.430863,63.528715 , 38.562830,63.587675 , 13.452759,63.606673 , 6.600000,63.678669 , 14.900001
64.519679 , 4.468565,64.488699 , 0.949737,64.586678 , 4.429897,64.543678 , 38.514557,64.602677 , 13.710216,64.622673 , 6.600000,64.694669 , 14.900001
65.538639 , 4.467599,65.516756 , 0.949737,65.602706 , 4.429897,65.561759 , 38.466284,65.618680 , 13.911354,65.640565 , 6.600000,65.727681 , 14.900001
66.553916 , 4.467599,66.533671 , 0.949737,66.618661 , 4.427963,66.590207 , 38.442147,66.634689 , 14.015945,66.656674 , 6.600000,66.743673 , 14.900001
67.569680 , 4.466632,67.550708 , 0.949737,67.633676 , 4.427963,67.605677 , 38.385829,67.649677 , 14.152719,67.672669 , 6.600000,67.764721 , 14.800000
68.584684 , 4.466632,68.567715 , 0.949737,68.665765 , 4.427963,68.620681 , 38.313419,68.700471 , 14.289493,68.733807 , 6.600000,68.780752 , 14.800000
69.600691 , 4.465665,69.584700 , 0.949737,69.681676 , 4.426997,69.635681 , 38.257100,69.715676 , 14.394085,69.749676 , 6.600000,69.796672 , 14.800000
70.617678 , 4.465665,70.601700 , 0.949737,70.696677 , 4.426997,70.650678 , 38.241009,70.741071 , 14.426267,70.773776 , 6.600000,70.819757 , 14.800000
