time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
35.029610 , 3.979409,35.074903 , 1.171114,35.051445 , 3.905939,35.105665 , 34.145839,35.126597 , 12.559706,35.213593 , 17.200001,35.286463 , 24.700001
36.056649 , 3.981343,36.090582 , 1.171114,36.072599 , 3.907873,36.121568 , 34.178021,36.141571 , 12.648207,36.229564 , 17.200001,36.302561 , 24.700001
37.073592 , 3.982310,37.105570 , 1.172081,37.089571 , 3.908840,37.136567 , 34.194112,37.156567 , 12.696480,37.246562 , 17.200001,37.335635 , 24.700001
38.096666 , 3.984243,38.128574 , 1.172081,38.112600 , 3.910773,38.151568 , 34.210203,38.171621 , 12.744753,38.290420 , 17.200001,38.351596 , 24.700001
39.114597 , 3.985210,39.146570 , 1.172081,39.130577 , 3.911740,39.166570 , 34.218249,39.186567 , 12.793026,39.307563 , 17.200001,39.368563 , 24.700001
40.131594 , 3.986176,40.163572 , 1.172081,40.147571 , 3.913673,40.181566 , 34.226294,40.201566 , 12.825208,40.334483 , 17.200001,40.385597 , 24.700001
41.148594 , 3.989077,41.198195 , 1.172081,41.165864 , 3.915607,41.236009 , 34.234340,41.272432 , 12.849345,41.351600 , 17.200001,41.402563 , 24.700001
42.165602 , 3.990043,42.213568 , 1.173047,42.181573 , 3.916573,42.251567 , 34.242385,42.287571 , 12.865436,42.367564 , 17.200001,42.418561 , 24.700001
43.182593 , 3.991977,43.228570 , 1.173047,43.198571 , 3.918507,43.288290 , 34.242385,43.306778 , 12.889572,43.384607 , 17.200001,43.447572 , 24.700001
44.236171 , 3.992943,44.289103 , 1.173047,44.260879 , 3.918507,44.323663 , 34.234340,44.339598 , 12.905663,44.401568 , 17.200001,44.463566 , 24.700001
45.253594 , 3.993910,45.304569 , 1.173047,45.276585 , 3.920440,45.339571 , 34.234340,45.355567 , 12.905663,45.418567 , 17.200001,45.479563 , 24.700001
46.279342 , 3.994877,46.338778 , 1.174014,46.313370 , 3.921407,46.360720 , 34.218249,46.376586 , 12.905663,46.448532 , 17.300001,46.506144 , 24.700001
47.301649 , 3.995844,47.356582 , 1.173047,47.329616 , 3.922374,47.376573 , 34.226294,47.392570 , 12.905663,47.464567 , 17.300001,47.522568 , 24.700001
48.318564 , 3.996810,48.371577 , 1.174014,48.345574 , 3.923340,48.391572 , 34.210203,48.407571 , 12.921755,48.481565 , 17.300001,48.543273 , 24.700001
49.351116 , 3.997777,49.386594 , 1.174014,49.367679 , 3.925274,49.406576 , 34.210203,49.422606 , 12.921755,49.506464 , 17.300001,49.569652 , 24.700001
50.368603 , 3.998744,50.401571 , 1.174014,50.384574 , 3.927207,50.421572 , 34.194112,50.437569 , 12.905663,50.523566 , 17.300001,50.586564 , 24.700001
51.385593 , 4.000677,51.417570 , 1.174014,51.401573 , 3.927207,51.436569 , 34.178021,51.452569 , 12.905663,51.547896 , 17.300001,51.605057 , 24.700001
52.402607 , 4.001644,52.436139 , 1.174981,52.418574 , 3.928174,52.463317 , 34.178021,52.501462 , 12.905663,52.575268 , 17.300001,52.621598 , 24.700001
53.419608 , 4.001644,53.451570 , 1.174981,53.435574 , 3.929140,53.478571 , 34.153884,53.516573 , 12.905663,53.591571 , 17.300001,53.638564 , 24.700001
54.436602 , 4.001644,54.468574 , 1.174981,54.452575 , 3.929140,54.493572 , 34.153884,54.541205 , 12.889572,54.614704 , 17.300001,54.655580 , 24.700001
55.467139 , 4.002611,55.524811 , 1.174981,55.495607 , 3.930107,55.552285 , 34.129748,55.589892 , 12.889572,55.631586 , 17.300001,55.672567 , 24.700001
56.484587 , 4.003577,56.540572 , 1.174981,56.510576 , 3.930107,56.568576 , 34.113657,56.605574 , 12.865436,56.647566 , 17.300001,56.688565 , 24.700001
57.501605 , 4.003577,57.563150 , 1.174981,57.527185 , 3.931074,57.587881 , 34.113657,57.627655 , 12.865436,57.664578 , 17.300001,57.710433 , 24.700001
58.521836 , 4.004544,58.590668 , 1.174981,58.547676 , 3.931074,58.606607 , 34.089520,58.643577 , 12.849345,58.680567 , 17.300001,58.726566 , 24.700001
59.538596 , 4.004544,59.606573 , 1.175948,59.581576 , 3.931074,59.622573 , 34.081475,59.658571 , 12.849345,59.697569 , 17.300001,59.742566 , 24.700001
60.559702 , 4.004544,60.631659 , 1.176914,60.603366 , 3.931074,60.647602 , 34.089520,60.673587 , 12.841299,60.723040 , 17.400000,60.761672 , 24.700001
61.578804 , 4.004544,61.647573 , 1.177881,61.618584 , 3.931074,61.663573 , 34.097566,61.688574 , 12.841299,61.739567 , 17.400000,61.777566 , 24.600000
62.595598 , 4.003577,62.662579 , 1.178848,62.633588 , 3.930107,62.678577 , 34.178021,62.703574 , 12.825208,62.755569 , 17.500000,62.808589 , 24.600000
63.614634 , 4.001644,63.677579 , 1.181748,63.649607 , 3.929140,63.708697 , 34.314795,63.750575 , 12.817163,63.801878 , 17.500000,63.831867 , 24.600000
64.631599 , 4.001644,64.692572 , 1.182715,64.664589 , 3.928174,64.724571 , 34.403296,64.765572 , 12.825208,64.817571 , 17.600000,64.847568 , 24.600000
65.648598 , 4.000677,65.707572 , 1.182715,65.679578 , 3.928174,65.739570 , 34.676843,65.780572 , 12.809117,65.841838 , 17.600000,65.873951 , 24.600000
66.665605 , 3.998744,66.727850 , 1.184648,66.695813 , 3.927207,66.765958 , 34.950391,66.802501 , 12.793026,66.857559 , 17.600000,66.890577 , 24.600000
67.682598 , 3.998744,67.743578 , 1.184648,67.711590 , 3.926240,67.781573 , 35.079119,67.817576 , 12.793026,67.873570 , 17.600000,67.907571 , 24.600000
68.699605 , 3.998744,68.758573 , 1.184648,68.726572 , 3.926240,68.815835 , 35.328531,68.841999 , 12.793026,68.889652 , 17.600000,68.924588 , 24.600000
69.732272 , 3.998744,69.790468 , 1.184648,69.771925 , 3.927207,69.849702 , 35.521623,69.865659 , 12.793026,69.906598 , 17.600000,69.940584 , 24.600000
70.749607 , 3.998744,70.810581 , 1.183681,70.787590 , 3.927207,70.864576 , 35.626215,70.881573 , 12.793026,70.922580 , 17.600000,70.956568 , 24.600000
