time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
27.281126 , 4.189186,27.305093 , 1.200115,27.378096 , 4.134083,27.423093 , 32.689600,27.481093 , 10.540280,27.523088 , 18.100000,26.556091 , 19.600000
28.298110 , 4.188219,28.320110 , 1.200115,28.417468 , 4.134083,28.457029 , 32.689600,28.507960 , 10.540280,28.544175 , 18.100000,27.572085 , 19.600000
29.315119 , 4.189186,29.335100 , 1.200115,29.433154 , 4.134083,29.472118 , 32.689600,29.523099 , 10.532235,29.560092 , 18.100000,28.590104 , 19.600000
30.332127 , 4.189186,30.350099 , 1.201082,30.448097 , 4.134083,30.487098 , 32.673509,30.538097 , 10.524189,30.577091 , 18.100000,29.606085 , 19.600000
31.349118 , 4.189186,31.365098 , 1.200115,31.482747 , 4.134083,31.524046 , 32.673509,31.554122 , 10.532235,31.600094 , 18.100000,30.622086 , 19.600000
32.367994 , 4.189186,32.396696 , 1.200115,32.513125 , 4.134083,32.539106 , 32.673509,32.569095 , 10.532235,32.636091 , 18.100000,31.645564 , 19.600000
33.385127 , 4.189186,33.412098 , 1.200115,33.529095 , 4.135050,33.554094 , 32.673509,33.584093 , 10.532235,33.661763 , 18.100000,32.665092 , 19.600000
34.418218 , 4.190152,34.441037 , 1.201082,34.547183 , 4.135050,34.569121 , 32.673509,34.611292 , 10.516144,34.694176 , 18.100000,33.693046 , 19.600000
35.440124 , 4.190152,35.460127 , 1.200115,35.563096 , 4.135050,35.584098 , 32.673509,35.627098 , 10.516144,35.710093 , 18.100000,34.711111 , 19.600000
36.457119 , 4.190152,36.475102 , 1.201082,36.578106 , 4.135050,36.599100 , 32.673509,36.642849 , 10.516144,36.728965 , 18.100000,35.727091 , 19.600000
37.477251 , 4.190152,37.524296 , 1.200115,37.594129 , 4.135050,37.625244 , 32.673509,37.659672 , 10.516144,37.747111 , 18.100000,36.772042 , 19.600000
38.495128 , 4.190152,38.540099 , 1.200115,38.609093 , 4.136017,38.641095 , 32.673509,38.675096 , 10.516144,38.764090 , 18.100000,37.790089 , 19.600000
39.512128 , 4.190152,39.555100 , 1.200115,39.624097 , 4.136017,39.661763 , 32.657418,39.715993 , 10.516144,39.790306 , 18.100000,38.807088 , 19.600000
40.539704 , 4.190152,40.571137 , 1.201082,40.658493 , 4.136017,40.683988 , 32.657418,40.731131 , 10.492007,40.806099 , 18.100000,39.824128 , 19.600000
41.557123 , 4.190152,41.587102 , 1.201082,41.674097 , 4.136017,41.709099 , 32.657418,41.746098 , 10.492007,41.823093 , 18.100000,40.841093 , 19.600000
42.574128 , 4.191119,42.602106 , 1.200115,42.706504 , 4.136017,42.756809 , 32.657418,42.796758 , 10.492007,42.840111 , 18.100000,41.857087 , 19.600000
43.591131 , 4.191119,43.630271 , 1.201082,43.722124 , 4.136017,43.772097 , 32.641327,43.812099 , 10.492007,43.856091 , 18.100000,42.880636 , 19.600000
44.608128 , 4.191119,44.646104 , 1.201082,44.737103 , 4.136017,44.787100 , 32.641327,44.827100 , 10.492007,44.873095 , 18.100000,43.897092 , 19.600000
45.624129 , 4.191119,45.668017 , 1.201082,45.761204 , 4.136017,45.803161 , 32.641327,45.842112 , 10.492007,45.911893 , 18.100000,44.924014 , 19.500000
46.654073 , 4.191119,46.691072 , 1.201082,46.777121 , 4.137950,46.819097 , 32.641327,46.857102 , 10.475916,46.931093 , 18.100000,45.945543 , 19.500000
47.671122 , 4.191119,47.706111 , 1.201082,47.792097 , 4.137950,47.834095 , 32.641327,47.872098 , 10.475916,47.974953 , 18.100000,46.962093 , 19.500000
48.688158 , 4.192086,48.725589 , 1.201082,48.810185 , 4.137950,48.849110 , 32.649372,48.892845 , 10.475916,48.992114 , 18.100000,48.012739 , 19.600000
49.706186 , 4.192086,49.741121 , 1.201082,49.826099 , 4.137950,49.864095 , 32.641327,49.915097 , 10.475916,50.009093 , 18.100000,49.030092 , 19.600000
50.723116 , 4.192086,50.757102 , 1.201082,50.841098 , 4.137950,50.879095 , 32.641327,50.943735 , 10.475916,51.035309 , 18.100000,50.047097 , 19.600000
51.751796 , 4.192086,51.784032 , 1.201082,51.857115 , 4.137950,51.896050 , 32.641327,51.959155 , 10.467871,52.052099 , 18.100000,51.072185 , 19.500000
52.769131 , 4.192086,52.816101 , 1.201082,52.872100 , 4.137950,52.914103 , 32.641327,52.974101 , 10.467871,53.068096 , 18.100000,52.089096 , 19.500000
53.785114 , 4.192086,53.831115 , 1.201082,53.887101 , 4.137950,53.946357 , 32.641327,54.020320 , 10.467871,54.085132 , 18.100000,53.106092 , 19.500000
54.814183 , 4.192086,54.846123 , 1.201082,54.908594 , 4.138917,54.966183 , 32.641327,55.036113 , 10.459825,55.101094 , 18.100000,54.124773 , 19.500000
55.831124 , 4.192086,55.861103 , 1.201082,55.934098 , 4.137950,55.982100 , 32.641327,56.051100 , 10.467871,56.118098 , 18.100000,55.141092 , 19.500000
56.848123 , 4.193053,56.876104 , 1.201082,56.951679 , 4.138917,57.000025 , 32.649372,57.070186 , 10.459825,57.145949 , 18.100000,56.157090 , 19.500000
57.865125 , 4.192086,57.897068 , 1.201082,57.993132 , 4.138917,58.020101 , 32.641327,58.086102 , 10.467871,58.162097 , 18.100000,57.174225 , 19.500000
58.882131 , 4.193053,58.912104 , 1.201082,59.008102 , 4.138917,59.035099 , 32.625235,59.101106 , 10.467871,59.200575 , 18.100000,58.191092 , 19.500000
59.899114 , 4.192086,59.953572 , 1.201082,60.027933 , 4.138917,60.068654 , 32.625235,60.117130 , 10.459825,60.220183 , 18.100000,59.238834 , 19.500000
60.916683 , 4.192086,60.981192 , 1.201082,61.043124 , 4.138917,61.084113 , 32.633281,61.132105 , 10.451780,61.237111 , 18.100000,60.255104 , 19.500000
61.934114 , 4.192086,61.997111 , 1.201082,62.058100 , 4.138917,62.099099 , 32.633281,62.147100 , 10.443734,62.256962 , 18.100000,61.271095 , 19.500000
62.960051 , 4.193053,63.027681 , 1.201082,63.077192 , 4.138917,63.115114 , 32.617190,63.173562 , 10.443734,63.274133 , 18.100000,62.298333 , 19.500000
63.984124 , 4.192086,64.043109 , 1.201082,64.093103 , 4.138917,64.130103 , 32.617190,64.189104 , 10.451780,64.290101 , 18.100000,63.315099 , 19.500000
65.001131 , 4.192086,65.058104 , 1.201082,65.108099 , 4.138917,65.145099 , 32.601099,65.229907 , 10.451780,65.320161 , 18.100000,64.331097 , 19.500000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.347151 , 19.400000
