time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
0.197703 , 3.899172,0.228686 , 1.160480,0.245686 , 3.806368,0.267686 , 34.837754,0.283684 , 14.587177,0.338678 , 16.800001,0.403729 , 29.700001
1.230104 , 3.901106,1.258764 , 1.161447,1.274705 , 3.806368,1.290682 , 34.813617,1.306673 , 14.579132,1.360729 , 16.800001,1.419756 , 29.700001
2.247703 , 3.901106,2.274677 , 1.161447,2.290672 , 3.807335,2.306674 , 34.797526,2.322673 , 14.571086,2.377668 , 16.800001,2.436667 , 29.700001
3.264703 , 3.902073,3.289677 , 1.161447,3.305674 , 3.808302,3.321673 , 34.757299,3.337672 , 14.554995,3.405248 , 16.800001,3.460007 , 29.700001
4.281702 , 3.903039,4.304683 , 1.161447,4.322965 , 3.808302,4.348101 , 34.757299,4.380570 , 14.554995,4.427755 , 16.800001,4.476672 , 29.700001
5.298705 , 3.903039,5.319678 , 1.161447,5.338672 , 3.809268,5.363674 , 34.733162,5.395671 , 14.554995,5.443667 , 16.800001,5.493664 , 29.700001
6.315697 , 3.904006,6.334676 , 1.161447,6.353670 , 3.809268,6.390800 , 34.717071,6.412320 , 14.554995,6.467743 , 16.800001,6.518753 , 29.700001
7.336241 , 3.904006,7.366279 , 1.161447,7.384573 , 3.810235,7.416730 , 34.709025,7.433709 , 14.554995,7.483674 , 16.900000,7.535681 , 29.700001
8.353696 , 3.904973,8.381674 , 1.161447,8.399672 , 3.810235,8.431673 , 34.692934,8.448672 , 14.530859,8.500667 , 16.900000,8.552667 , 29.700001
9.394126 , 3.904973,9.415137 , 1.161447,9.438869 , 3.810235,9.473491 , 34.660752,9.500747 , 14.530859,9.526753 , 16.900000,9.569681 , 29.700001
10.413310 , 3.905939,10.430710 , 1.162414,10.454688 , 3.811202,10.488678 , 34.652707,10.516673 , 14.530859,10.542670 , 16.900000,10.586669 , 29.700001
11.430707 , 3.905939,11.446679 , 1.162414,11.469678 , 3.811202,11.503678 , 34.644661,11.531678 , 14.530859,11.559670 , 16.900000,11.603668 , 29.700001
12.456539 , 3.905939,12.487285 , 1.162414,12.507949 , 3.813135,12.523748 , 34.628570,12.546701 , 14.514768,12.577130 , 16.900000,12.624389 , 29.700001
13.477709 , 3.906906,13.502682 , 1.161447,13.523676 , 3.813135,13.539675 , 34.620525,13.561678 , 14.514768,13.593671 , 16.900000,13.640673 , 29.700001
14.494706 , 3.906906,14.517685 , 1.161447,14.538678 , 3.814102,14.554675 , 34.620525,14.576676 , 14.514768,14.610672 , 16.900000,14.667548 , 29.700001
15.519754 , 3.906906,15.535700 , 1.162414,15.553673 , 3.814102,15.569674 , 34.596388,15.598016 , 14.506722,15.634254 , 16.900000,15.685757 , 29.700001
16.536700 , 3.907873,16.552679 , 1.162414,16.568677 , 3.814102,16.584648 , 34.588343,16.613678 , 14.506722,16.653673 , 16.900000,16.702670 , 29.700001
17.553711 , 3.907873,17.569679 , 1.162414,17.585687 , 3.814102,17.601676 , 34.588343,17.653273 , 14.490631,17.680542 , 16.900000,17.729523 , 29.700001
18.570702 , 3.907873,18.595474 , 1.162414,18.613719 , 3.815069,18.647195 , 34.564206,18.681505 , 14.490631,18.699706 , 16.900000,18.745677 , 29.700001
19.587699 , 3.907873,19.610680 , 1.162414,19.628676 , 3.815069,19.662675 , 34.548115,19.696679 , 14.490631,19.716674 , 16.900000,19.761667 , 29.700001
20.604701 , 3.908840,20.640913 , 1.162414,20.659135 , 3.815069,20.691188 , 34.532024,20.717856 , 14.490631,20.744213 , 16.900000,20.779770 , 29.700001
21.630038 , 3.908840,21.667979 , 1.162414,21.683750 , 3.815069,21.706700 , 34.532024,21.743676 , 14.490631,21.760674 , 16.900000,21.795670 , 29.700001
22.646709 , 3.908840,22.683682 , 1.162414,22.699681 , 3.816035,22.721675 , 34.515933,22.758677 , 14.490631,22.776670 , 16.900000,22.812668 , 29.700001
23.670510 , 3.909806,23.717904 , 1.162414,23.760153 , 3.816035,23.776619 , 34.515933,23.792711 , 14.490631,23.809677 , 16.900000,23.829671 , 29.700001
24.701711 , 3.909806,24.733699 , 1.162414,24.775683 , 3.817002,24.791679 , 34.499842,24.808679 , 14.482586,24.825671 , 16.900000,24.846667 , 29.700001
